Date,Open,High,Low,Close,Adj Close,Volume
2023-03-14,106.349998,109.010002,104.959999,106.940002,105.157997,18263500
2023-03-15,102.820000,104.199997,100.220001,101.620003,99.926651,25733800
2023-03-16,99.110001,101.680000,98.019997,101.029999,99.346474,27465200
2023-03-17,100.599998,101.610001,99.139999,99.839996,98.176308,43199500
2023-03-20,99.629997,102.480003,99.500000,102.449997,100.742813,32042100
2023-03-21,104.169998,107.279999,104.129997,107.040001,105.256325,31592300
2023-03-22,106.800003,107.180000,104.559998,104.589996,102.847153,14952700
2023-03-23,105.360001,106.339996,102.440002,103.410004,101.686821,14385900
2023-03-24,101.470001,103.849998,100.910004,103.529999,101.804817,13401600
2023-03-27,104.739998,106.480003,103.910004,105.800003,104.036995,14805900
2023-03-28,105.440002,107.650002,105.190002,107.120003,105.334999,11047600
2023-03-29,108.059998,109.160004,107.489998,108.959999,107.144333,14219100
2023-03-30,109.550003,109.570000,108.519997,109.489998,107.665497,11578200
2023-03-31,109.680000,110.169998,109.050003,109.660004,107.832672,14418000
2023-04-03,113.389999,116.849998,113.120003,116.129997,114.194855,28087700
2023-04-04,116.260002,116.699997,114.169998,115.019997,113.103348,16365500
2023-04-05,115.349998,117.000000,114.309998,116.989998,115.040527,16479500
2023-04-06,116.860001,117.180000,114.769997,115.050003,113.132858,15778000
2023-04-10,114.779999,116.180000,114.169998,114.540001,112.631355,13006600
2023-04-11,114.959999,116.199997,114.379997,115.349998,113.427849,11758500
2023-04-12,116.160004,116.589996,114.930000,115.230003,113.309860,10919000
2023-04-13,114.599998,115.889999,114.129997,115.769997,113.840858,12399700
2023-04-14,115.900002,116.660004,115.120003,116.050003,114.116196,11530800
2023-04-17,115.489998,116.510002,114.419998,114.699997,112.788681,13260400
2023-04-18,114.389999,117.209999,114.300003,116.940002,114.991364,17436100
2023-04-19,116.080002,116.900002,115.769997,116.570000,114.627525,10682600
2023-04-20,115.129997,115.680000,113.230003,115.639999,113.713020,17038700
2023-04-21,116.489998,116.879997,115.260002,116.010002,114.076859,14315300
2023-04-24,115.919998,118.889999,115.879997,118.199997,116.230362,15831300
2023-04-25,117.550003,117.739998,115.629997,116.519997,114.578354,12179800
2023-04-26,116.029999,117.089996,114.680000,115.449997,113.526192,15566100
2023-04-27,115.620003,117.010002,114.879997,116.830002,114.883194,16279200
2023-04-28,117.250000,119.919998,116.830002,118.339996,116.368027,24374000
2023-05-01,115.989998,117.300003,114.449997,114.669998,112.759186,17355000
2023-05-02,113.940002,113.940002,109.290001,110.099998,108.265335,24324100
2023-05-03,109.080002,109.809998,107.760002,107.930000,106.131500,16212300
2023-05-04,107.900002,108.750000,105.910004,106.040001,104.272995,17177200
2023-05-05,108.550003,109.430000,107.529999,108.680000,106.869003,14964700
2023-05-08,110.500000,110.970001,109.040001,109.110001,107.291832,11187800
2023-05-09,108.339996,110.230003,108.209999,109.139999,107.321335,11370800
2023-05-10,109.739998,110.010002,106.709999,107.739998,105.944664,14884800
2023-05-11,106.489998,106.820000,104.930000,105.790001,104.027161,17165900
2023-05-12,106.309998,107.010002,104.779999,105.779999,104.017326,12608300
2023-05-15,105.510002,105.930000,104.580002,105.070000,104.215698,13715600
2023-05-16,104.629997,104.809998,102.019997,102.519997,101.686432,14795200
2023-05-17,103.389999,105.230003,102.849998,104.820000,103.967728,14064700
